,Date,AQI,Sample_Duration,Pollutant_Type
22864,2021-08-24,28,24-HR BLK AVG,88101
22865,2021-08-25,24,24-HR BLK AVG,88101
22866,2021-08-25,24,24-HR BLK AVG,88101
22867,2021-08-25,24,24-HR BLK AVG,88101
22868,2021-08-25,24,24-HR BLK AVG,88101
22869,2021-08-25,24,24-HR BLK AVG,88101
22870,2021-08-25,24,24-HR BLK AVG,88101
22871,2021-08-26,25,24-HR BLK AVG,88101
22872,2021-08-26,25,24-HR BLK AVG,88101
22873,2021-08-26,25,24-HR BLK AVG,88101
22874,2021-08-26,25,24-HR BLK AVG,88101
22875,2021-08-26,25,24-HR BLK AVG,88101
22876,2021-08-26,25,24-HR BLK AVG,88101
22877,2021-08-27,38,24-HR BLK AVG,88101
22878,2021-08-27,38,24-HR BLK AVG,88101
22879,2021-08-27,38,24-HR BLK AVG,88101
22880,2021-08-27,38,24-HR BLK AVG,88101
22881,2021-08-27,38,24-HR BLK AVG,88101
22882,2021-08-27,38,24-HR BLK AVG,88101
22883,2021-08-28,31,24-HR BLK AVG,88101
22884,2021-08-28,31,24-HR BLK AVG,88101
22885,2021-08-28,31,24-HR BLK AVG,88101
22886,2021-08-28,31,24-HR BLK AVG,88101
22887,2021-08-28,31,24-HR BLK AVG,88101
22888,2021-08-28,31,24-HR BLK AVG,88101
22889,2021-08-29,20,24-HR BLK AVG,88101
22890,2021-08-29,20,24-HR BLK AVG,88101
22891,2021-08-29,20,24-HR BLK AVG,88101
22892,2021-08-29,20,24-HR BLK AVG,88101
22893,2021-08-29,20,24-HR BLK AVG,88101
22894,2021-08-29,20,24-HR BLK AVG,88101
22895,2021-08-30,29,24-HR BLK AVG,88101
22896,2021-08-30,29,24-HR BLK AVG,88101
22897,2021-08-30,29,24-HR BLK AVG,88101
22898,2021-08-30,29,24-HR BLK AVG,88101
22899,2021-08-30,29,24-HR BLK AVG,88101
22900,2021-08-30,29,24-HR BLK AVG,88101
22901,2021-08-31,44,24-HR BLK AVG,88101
22902,2021-08-31,44,24-HR BLK AVG,88101
22903,2021-08-31,44,24-HR BLK AVG,88101
22904,2021-08-31,44,24-HR BLK AVG,88101
22905,2021-08-31,44,24-HR BLK AVG,88101
22906,2021-08-31,44,24-HR BLK AVG,88101
22907,2021-09-01,52,24-HR BLK AVG,88101
22908,2021-09-01,52,24-HR BLK AVG,88101
22909,2021-09-01,52,24-HR BLK AVG,88101
22910,2021-09-01,52,24-HR BLK AVG,88101
22911,2021-09-01,52,24-HR BLK AVG,88101
22912,2021-09-01,52,24-HR BLK AVG,88101
22913,2021-09-02,49,24-HR BLK AVG,88101
22914,2021-09-02,49,24-HR BLK AVG,88101
22915,2021-09-02,49,24-HR BLK AVG,88101
22916,2021-09-02,49,24-HR BLK AVG,88101
22917,2021-09-02,49,24-HR BLK AVG,88101
22918,2021-09-02,49,24-HR BLK AVG,88101
22919,2021-09-03,54,24-HR BLK AVG,88101
22920,2021-09-03,54,24-HR BLK AVG,88101
22921,2021-09-03,54,24-HR BLK AVG,88101
22922,2021-09-03,54,24-HR BLK AVG,88101
22923,2021-09-03,54,24-HR BLK AVG,88101
22924,2021-09-03,54,24-HR BLK AVG,88101
22925,2021-09-04,53,24-HR BLK AVG,88101
22926,2021-09-04,53,24-HR BLK AVG,88101
22927,2021-09-04,53,24-HR BLK AVG,88101
22928,2021-09-04,53,24-HR BLK AVG,88101
22929,2021-09-04,53,24-HR BLK AVG,88101
22930,2021-09-04,53,24-HR BLK AVG,88101
22931,2021-09-05,46,24-HR BLK AVG,88101
22932,2021-09-05,46,24-HR BLK AVG,88101
22933,2021-09-05,46,24-HR BLK AVG,88101
22934,2021-09-05,46,24-HR BLK AVG,88101
22935,2021-09-05,46,24-HR BLK AVG,88101
22936,2021-09-05,46,24-HR BLK AVG,88101
22937,2021-09-06,50,24-HR BLK AVG,88101
22938,2021-09-06,50,24-HR BLK AVG,88101
22939,2021-09-06,50,24-HR BLK AVG,88101
22940,2021-09-06,50,24-HR BLK AVG,88101
22941,2021-09-06,50,24-HR BLK AVG,88101
22942,2021-09-06,50,24-HR BLK AVG,88101
22943,2021-09-07,54,24-HR BLK AVG,88101
22944,2021-09-07,54,24-HR BLK AVG,88101
22945,2021-09-07,54,24-HR BLK AVG,88101
22946,2021-09-07,54,24-HR BLK AVG,88101
22947,2021-09-07,54,24-HR BLK AVG,88101
22948,2021-09-07,54,24-HR BLK AVG,88101
22949,2021-09-08,56,24-HR BLK AVG,88101
22950,2021-09-08,56,24-HR BLK AVG,88101
22951,2021-09-08,56,24-HR BLK AVG,88101
22952,2021-09-08,56,24-HR BLK AVG,88101
22953,2021-09-08,56,24-HR BLK AVG,88101
22954,2021-09-08,56,24-HR BLK AVG,88101
22955,2021-09-09,48,24-HR BLK AVG,88101
22956,2021-09-09,48,24-HR BLK AVG,88101
22957,2021-09-09,48,24-HR BLK AVG,88101
22958,2021-09-09,48,24-HR BLK AVG,88101
22959,2021-09-09,48,24-HR BLK AVG,88101
22960,2021-09-09,48,24-HR BLK AVG,88101
22961,2021-09-10,57,24-HR BLK AVG,88101
22962,2021-09-10,57,24-HR BLK AVG,88101
22963,2021-09-10,57,24-HR BLK AVG,88101
22964,2021-09-10,57,24-HR BLK AVG,88101
22965,2021-09-10,57,24-HR BLK AVG,88101
22966,2021-09-10,57,24-HR BLK AVG,88101
22967,2021-09-11,58,24-HR BLK AVG,88101
22968,2021-09-11,58,24-HR BLK AVG,88101
22969,2021-09-11,58,24-HR BLK AVG,88101
22970,2021-09-11,58,24-HR BLK AVG,88101
22971,2021-09-11,58,24-HR BLK AVG,88101
22972,2021-09-11,58,24-HR BLK AVG,88101
22973,2021-09-12,30,24-HR BLK AVG,88101
22974,2021-09-12,30,24-HR BLK AVG,88101
22975,2021-09-12,30,24-HR BLK AVG,88101
22976,2021-09-12,30,24-HR BLK AVG,88101
22977,2021-09-12,30,24-HR BLK AVG,88101
22978,2021-09-12,30,24-HR BLK AVG,88101
22979,2021-09-13,27,24-HR BLK AVG,88101
22980,2021-09-13,27,24-HR BLK AVG,88101
22981,2021-09-13,27,24-HR BLK AVG,88101
22982,2021-09-13,27,24-HR BLK AVG,88101
22983,2021-09-13,27,24-HR BLK AVG,88101
22984,2021-09-13,27,24-HR BLK AVG,88101
22985,2021-09-14,23,24-HR BLK AVG,88101
22986,2021-09-14,23,24-HR BLK AVG,88101
22987,2021-09-14,23,24-HR BLK AVG,88101
22988,2021-09-14,23,24-HR BLK AVG,88101
22989,2021-09-14,23,24-HR BLK AVG,88101
22990,2021-09-14,23,24-HR BLK AVG,88101
22991,2021-09-15,21,24-HR BLK AVG,88101
22992,2021-09-15,21,24-HR BLK AVG,88101
22993,2021-09-15,21,24-HR BLK AVG,88101
22994,2021-09-15,21,24-HR BLK AVG,88101
22995,2021-09-15,21,24-HR BLK AVG,88101
22996,2021-09-15,21,24-HR BLK AVG,88101
22997,2021-09-16,17,24-HR BLK AVG,88101
22998,2021-09-16,17,24-HR BLK AVG,88101
22999,2021-09-16,17,24-HR BLK AVG,88101
23000,2021-09-16,17,24-HR BLK AVG,88101
23001,2021-09-16,17,24-HR BLK AVG,88101
23002,2021-09-16,17,24-HR BLK AVG,88101
23003,2021-09-17,30,24-HR BLK AVG,88101
23004,2021-09-17,30,24-HR BLK AVG,88101
23005,2021-09-17,30,24-HR BLK AVG,88101
23006,2021-09-17,30,24-HR BLK AVG,88101
23007,2021-09-17,30,24-HR BLK AVG,88101
23008,2021-09-17,30,24-HR BLK AVG,88101
23009,2021-09-18,26,24-HR BLK AVG,88101
23010,2021-09-18,26,24-HR BLK AVG,88101
23011,2021-09-18,26,24-HR BLK AVG,88101
23012,2021-09-18,26,24-HR BLK AVG,88101
23013,2021-09-18,26,24-HR BLK AVG,88101
23014,2021-09-18,26,24-HR BLK AVG,88101
23015,2021-09-19,30,24-HR BLK AVG,88101
23016,2021-09-19,30,24-HR BLK AVG,88101
23017,2021-09-19,30,24-HR BLK AVG,88101
23018,2021-09-19,30,24-HR BLK AVG,88101
23019,2021-09-19,30,24-HR BLK AVG,88101
23020,2021-09-19,30,24-HR BLK AVG,88101
23021,2021-09-20,30,24-HR BLK AVG,88101
23022,2021-09-20,30,24-HR BLK AVG,88101
23023,2021-09-20,30,24-HR BLK AVG,88101
23024,2021-09-20,30,24-HR BLK AVG,88101
23025,2021-09-20,30,24-HR BLK AVG,88101
23026,2021-09-20,30,24-HR BLK AVG,88101
23027,2021-09-25,24,24-HR BLK AVG,88101
23028,2021-09-25,24,24-HR BLK AVG,88101
23029,2021-09-25,24,24-HR BLK AVG,88101
23030,2021-09-25,24,24-HR BLK AVG,88101
23031,2021-09-25,24,24-HR BLK AVG,88101
23032,2021-09-25,24,24-HR BLK AVG,88101
23033,2021-09-26,23,24-HR BLK AVG,88101
23034,2021-09-26,23,24-HR BLK AVG,88101
23035,2021-09-26,23,24-HR BLK AVG,88101
23036,2021-09-26,23,24-HR BLK AVG,88101
23037,2021-09-26,23,24-HR BLK AVG,88101
23038,2021-09-26,23,24-HR BLK AVG,88101
23039,2021-09-27,20,24-HR BLK AVG,88101
23040,2021-09-27,20,24-HR BLK AVG,88101
23041,2021-09-27,20,24-HR BLK AVG,88101
23042,2021-09-27,20,24-HR BLK AVG,88101
23043,2021-09-27,20,24-HR BLK AVG,88101
23044,2021-09-27,20,24-HR BLK AVG,88101
23045,2021-09-28,26,24-HR BLK AVG,88101
23046,2021-09-28,26,24-HR BLK AVG,88101
23047,2021-09-28,26,24-HR BLK AVG,88101
23048,2021-09-28,26,24-HR BLK AVG,88101
23049,2021-09-28,26,24-HR BLK AVG,88101
23050,2021-09-28,26,24-HR BLK AVG,88101
23051,2021-09-29,23,24-HR BLK AVG,88101
23052,2021-09-29,23,24-HR BLK AVG,88101
23053,2021-09-29,23,24-HR BLK AVG,88101
23054,2021-09-29,23,24-HR BLK AVG,88101
23055,2021-09-29,23,24-HR BLK AVG,88101
23056,2021-09-29,23,24-HR BLK AVG,88101
23057,2021-09-30,41,24-HR BLK AVG,88101
23058,2021-09-30,41,24-HR BLK AVG,88101
23059,2021-09-30,41,24-HR BLK AVG,88101
23060,2021-09-30,41,24-HR BLK AVG,88101
23061,2021-09-30,41,24-HR BLK AVG,88101
23062,2021-09-30,41,24-HR BLK AVG,88101
23063,2021-10-01,30,24-HR BLK AVG,88101
23064,2021-10-01,30,24-HR BLK AVG,88101
23065,2021-10-01,30,24-HR BLK AVG,88101
23066,2021-10-01,30,24-HR BLK AVG,88101
23067,2021-10-01,30,24-HR BLK AVG,88101
23068,2021-10-01,30,24-HR BLK AVG,88101
23069,2021-10-02,33,24-HR BLK AVG,88101
23070,2021-10-02,33,24-HR BLK AVG,88101
23071,2021-10-02,33,24-HR BLK AVG,88101
23072,2021-10-02,33,24-HR BLK AVG,88101
23073,2021-10-02,33,24-HR BLK AVG,88101
23074,2021-10-02,33,24-HR BLK AVG,88101
23075,2021-10-03,25,24-HR BLK AVG,88101
23076,2021-10-03,25,24-HR BLK AVG,88101
23077,2021-10-03,25,24-HR BLK AVG,88101
23078,2021-10-03,25,24-HR BLK AVG,88101
23079,2021-10-03,25,24-HR BLK AVG,88101
23080,2021-10-03,25,24-HR BLK AVG,88101
23081,2021-10-04,24,24-HR BLK AVG,88101
23082,2021-10-04,24,24-HR BLK AVG,88101
23083,2021-10-04,24,24-HR BLK AVG,88101
23084,2021-10-04,24,24-HR BLK AVG,88101
23085,2021-10-04,24,24-HR BLK AVG,88101
23086,2021-10-04,24,24-HR BLK AVG,88101
23087,2021-10-05,23,24-HR BLK AVG,88101
23088,2021-10-05,23,24-HR BLK AVG,88101
23089,2021-10-05,23,24-HR BLK AVG,88101
23090,2021-10-05,23,24-HR BLK AVG,88101
23091,2021-10-05,23,24-HR BLK AVG,88101
23092,2021-10-05,23,24-HR BLK AVG,88101
23093,2021-10-06,26,24-HR BLK AVG,88101
23094,2021-10-06,26,24-HR BLK AVG,88101
23095,2021-10-06,26,24-HR BLK AVG,88101
23096,2021-10-06,26,24-HR BLK AVG,88101
23097,2021-10-06,26,24-HR BLK AVG,88101
23098,2021-10-06,26,24-HR BLK AVG,88101
23099,2021-10-07,30,24-HR BLK AVG,88101
23100,2021-10-07,30,24-HR BLK AVG,88101
23101,2021-10-07,30,24-HR BLK AVG,88101
23102,2021-10-07,30,24-HR BLK AVG,88101
23103,2021-10-07,30,24-HR BLK AVG,88101
23104,2021-10-07,30,24-HR BLK AVG,88101
23105,2021-10-08,25,24-HR BLK AVG,88101
23106,2021-10-08,25,24-HR BLK AVG,88101
23107,2021-10-08,25,24-HR BLK AVG,88101
23108,2021-10-08,25,24-HR BLK AVG,88101
23109,2021-10-08,25,24-HR BLK AVG,88101
23110,2021-10-08,25,24-HR BLK AVG,88101
23111,2021-10-09,26,24-HR BLK AVG,88101
23112,2021-10-09,26,24-HR BLK AVG,88101
23113,2021-10-09,26,24-HR BLK AVG,88101
23114,2021-10-09,26,24-HR BLK AVG,88101
23115,2021-10-09,26,24-HR BLK AVG,88101
23116,2021-10-09,26,24-HR BLK AVG,88101
23117,2021-10-10,25,24-HR BLK AVG,88101
23118,2021-10-10,25,24-HR BLK AVG,88101
23119,2021-10-10,25,24-HR BLK AVG,88101
23120,2021-10-10,25,24-HR BLK AVG,88101
23121,2021-10-10,25,24-HR BLK AVG,88101
23122,2021-10-10,25,24-HR BLK AVG,88101
23123,2021-10-11,10,24-HR BLK AVG,88101
23124,2021-10-11,10,24-HR BLK AVG,88101
23125,2021-10-11,10,24-HR BLK AVG,88101
23126,2021-10-11,10,24-HR BLK AVG,88101
23127,2021-10-11,10,24-HR BLK AVG,88101
23128,2021-10-11,10,24-HR BLK AVG,88101
23129,2021-10-12,38,24-HR BLK AVG,88101
23130,2021-10-12,38,24-HR BLK AVG,88101
23131,2021-10-12,38,24-HR BLK AVG,88101
23132,2021-10-12,38,24-HR BLK AVG,88101
23133,2021-10-12,38,24-HR BLK AVG,88101
23134,2021-10-12,38,24-HR BLK AVG,88101
23135,2021-10-13,34,24-HR BLK AVG,88101
23136,2021-10-13,34,24-HR BLK AVG,88101
23137,2021-10-13,34,24-HR BLK AVG,88101
23138,2021-10-13,34,24-HR BLK AVG,88101
23139,2021-10-13,34,24-HR BLK AVG,88101
23140,2021-10-13,34,24-HR BLK AVG,88101
23141,2021-10-14,24,24-HR BLK AVG,88101
23142,2021-10-14,24,24-HR BLK AVG,88101
23143,2021-10-14,24,24-HR BLK AVG,88101
23144,2021-10-14,24,24-HR BLK AVG,88101
23145,2021-10-14,24,24-HR BLK AVG,88101
23146,2021-10-14,24,24-HR BLK AVG,88101
23147,2021-10-15,15,24-HR BLK AVG,88101
23148,2021-10-15,15,24-HR BLK AVG,88101
23149,2021-10-15,15,24-HR BLK AVG,88101
23150,2021-10-15,15,24-HR BLK AVG,88101
23151,2021-10-15,15,24-HR BLK AVG,88101
23152,2021-10-15,15,24-HR BLK AVG,88101
23153,2021-10-16,11,24-HR BLK AVG,88101
23154,2021-10-16,11,24-HR BLK AVG,88101
23155,2021-10-16,11,24-HR BLK AVG,88101
23156,2021-10-16,11,24-HR BLK AVG,88101
23157,2021-10-16,11,24-HR BLK AVG,88101
23158,2021-10-16,11,24-HR BLK AVG,88101
23159,2021-10-17,12,24-HR BLK AVG,88101
23160,2021-10-17,12,24-HR BLK AVG,88101
23161,2021-10-17,12,24-HR BLK AVG,88101
23162,2021-10-17,12,24-HR BLK AVG,88101
23163,2021-10-17,12,24-HR BLK AVG,88101
23164,2021-10-17,12,24-HR BLK AVG,88101
23165,2021-10-18,19,24-HR BLK AVG,88101
23166,2021-10-18,19,24-HR BLK AVG,88101
23167,2021-10-18,19,24-HR BLK AVG,88101
23168,2021-10-18,19,24-HR BLK AVG,88101
23169,2021-10-18,19,24-HR BLK AVG,88101
23170,2021-10-18,19,24-HR BLK AVG,88101
23171,2021-10-19,20,24-HR BLK AVG,88101
23172,2021-10-19,20,24-HR BLK AVG,88101
23173,2021-10-19,20,24-HR BLK AVG,88101
23174,2021-10-19,20,24-HR BLK AVG,88101
23175,2021-10-19,20,24-HR BLK AVG,88101
23176,2021-10-19,20,24-HR BLK AVG,88101
23177,2021-10-20,30,24-HR BLK AVG,88101
23178,2021-10-20,30,24-HR BLK AVG,88101
23179,2021-10-20,30,24-HR BLK AVG,88101
23180,2021-10-20,30,24-HR BLK AVG,88101
23181,2021-10-20,30,24-HR BLK AVG,88101
23182,2021-10-20,30,24-HR BLK AVG,88101
23183,2021-10-21,32,24-HR BLK AVG,88101
23184,2021-10-21,32,24-HR BLK AVG,88101
23185,2021-10-21,32,24-HR BLK AVG,88101
23186,2021-10-21,32,24-HR BLK AVG,88101
23187,2021-10-21,32,24-HR BLK AVG,88101
23188,2021-10-21,32,24-HR BLK AVG,88101
23189,2021-10-22,24,24-HR BLK AVG,88101
23190,2021-10-22,24,24-HR BLK AVG,88101
23191,2021-10-22,24,24-HR BLK AVG,88101
23192,2021-10-22,24,24-HR BLK AVG,88101
23193,2021-10-22,24,24-HR BLK AVG,88101
23194,2021-10-22,24,24-HR BLK AVG,88101
23195,2021-10-23,21,24-HR BLK AVG,88101
23196,2021-10-23,21,24-HR BLK AVG,88101
23197,2021-10-23,21,24-HR BLK AVG,88101
23198,2021-10-23,21,24-HR BLK AVG,88101
23199,2021-10-23,21,24-HR BLK AVG,88101
23200,2021-10-23,21,24-HR BLK AVG,88101
23201,2021-10-24,23,24-HR BLK AVG,88101
23202,2021-10-24,23,24-HR BLK AVG,88101
23203,2021-10-24,23,24-HR BLK AVG,88101
23204,2021-10-24,23,24-HR BLK AVG,88101
23205,2021-10-24,23,24-HR BLK AVG,88101
23206,2021-10-24,23,24-HR BLK AVG,88101
23207,2021-10-25,24,24-HR BLK AVG,88101
23208,2021-10-25,24,24-HR BLK AVG,88101
23209,2021-10-25,24,24-HR BLK AVG,88101
23210,2021-10-25,24,24-HR BLK AVG,88101
23211,2021-10-25,24,24-HR BLK AVG,88101
23212,2021-10-25,24,24-HR BLK AVG,88101
23213,2021-10-26,36,24-HR BLK AVG,88101
23214,2021-10-26,36,24-HR BLK AVG,88101
23215,2021-10-26,36,24-HR BLK AVG,88101
23216,2021-10-26,36,24-HR BLK AVG,88101
23217,2021-10-26,36,24-HR BLK AVG,88101
23218,2021-10-26,36,24-HR BLK AVG,88101
23219,2021-10-27,9,24-HR BLK AVG,88101
23220,2021-10-27,9,24-HR BLK AVG,88101
23221,2021-10-27,9,24-HR BLK AVG,88101
23222,2021-10-27,9,24-HR BLK AVG,88101
23223,2021-10-27,9,24-HR BLK AVG,88101
23224,2021-10-27,9,24-HR BLK AVG,88101
23225,2021-10-28,17,24-HR BLK AVG,88101
23226,2021-10-28,17,24-HR BLK AVG,88101
23227,2021-10-28,17,24-HR BLK AVG,88101
23228,2021-10-28,17,24-HR BLK AVG,88101
23229,2021-10-28,17,24-HR BLK AVG,88101
23230,2021-10-28,17,24-HR BLK AVG,88101
23231,2021-10-29,21,24-HR BLK AVG,88101
23232,2021-10-29,21,24-HR BLK AVG,88101
23233,2021-10-29,21,24-HR BLK AVG,88101
23234,2021-10-29,21,24-HR BLK AVG,88101
23235,2021-10-29,21,24-HR BLK AVG,88101
23236,2021-10-29,21,24-HR BLK AVG,88101
23237,2021-10-30,21,24-HR BLK AVG,88101
23238,2021-10-30,21,24-HR BLK AVG,88101
23239,2021-10-30,21,24-HR BLK AVG,88101
23240,2021-10-30,21,24-HR BLK AVG,88101
23241,2021-10-30,21,24-HR BLK AVG,88101
23242,2021-10-30,21,24-HR BLK AVG,88101
23243,2021-10-31,25,24-HR BLK AVG,88101
23244,2021-10-31,25,24-HR BLK AVG,88101
23245,2021-10-31,25,24-HR BLK AVG,88101
23246,2021-10-31,25,24-HR BLK AVG,88101
23247,2021-10-31,25,24-HR BLK AVG,88101
23248,2021-10-31,25,24-HR BLK AVG,88101
23249,2021-11-01,29,24-HR BLK AVG,88101
23250,2021-11-01,29,24-HR BLK AVG,88101
23251,2021-11-01,29,24-HR BLK AVG,88101
23252,2021-11-01,29,24-HR BLK AVG,88101
23253,2021-11-01,29,24-HR BLK AVG,88101
23254,2021-11-01,29,24-HR BLK AVG,88101
23255,2021-11-02,22,24-HR BLK AVG,88101
23256,2021-11-02,22,24-HR BLK AVG,88101
23257,2021-11-02,22,24-HR BLK AVG,88101
23258,2021-11-02,22,24-HR BLK AVG,88101
23259,2021-11-02,22,24-HR BLK AVG,88101
23260,2021-11-02,22,24-HR BLK AVG,88101
23261,2021-11-03,10,24-HR BLK AVG,88101
23262,2021-11-03,10,24-HR BLK AVG,88101
23263,2021-11-03,10,24-HR BLK AVG,88101
23264,2021-11-03,10,24-HR BLK AVG,88101
23265,2021-11-03,10,24-HR BLK AVG,88101
23266,2021-11-03,10,24-HR BLK AVG,88101
23267,2021-11-05,21,24-HR BLK AVG,88101
23268,2021-11-05,21,24-HR BLK AVG,88101
23269,2021-11-05,21,24-HR BLK AVG,88101
23270,2021-11-05,21,24-HR BLK AVG,88101
23271,2021-11-05,21,24-HR BLK AVG,88101
23272,2021-11-05,21,24-HR BLK AVG,88101
23273,2021-11-06,26,24-HR BLK AVG,88101
23274,2021-11-06,26,24-HR BLK AVG,88101
23275,2021-11-06,26,24-HR BLK AVG,88101
23276,2021-11-06,26,24-HR BLK AVG,88101
23277,2021-11-06,26,24-HR BLK AVG,88101
23278,2021-11-06,26,24-HR BLK AVG,88101
23279,2021-11-07,23,24-HR BLK AVG,88101
23280,2021-11-07,23,24-HR BLK AVG,88101
23281,2021-11-07,23,24-HR BLK AVG,88101
23282,2021-11-07,23,24-HR BLK AVG,88101
23283,2021-11-07,23,24-HR BLK AVG,88101
23284,2021-11-07,23,24-HR BLK AVG,88101
23285,2021-11-08,23,24-HR BLK AVG,88101
23286,2021-11-08,23,24-HR BLK AVG,88101
23287,2021-11-08,23,24-HR BLK AVG,88101
23288,2021-11-08,23,24-HR BLK AVG,88101
23289,2021-11-08,23,24-HR BLK AVG,88101
23290,2021-11-08,23,24-HR BLK AVG,88101
23291,2021-11-09,37,24-HR BLK AVG,88101
23292,2021-11-09,37,24-HR BLK AVG,88101
23293,2021-11-09,37,24-HR BLK AVG,88101
23294,2021-11-09,37,24-HR BLK AVG,88101
23295,2021-11-09,37,24-HR BLK AVG,88101
23296,2021-11-09,37,24-HR BLK AVG,88101
23297,2021-11-10,24,24-HR BLK AVG,88101
23298,2021-11-10,24,24-HR BLK AVG,88101
23299,2021-11-10,24,24-HR BLK AVG,88101
23300,2021-11-10,24,24-HR BLK AVG,88101
23301,2021-11-10,24,24-HR BLK AVG,88101
23302,2021-11-10,24,24-HR BLK AVG,88101
23303,2021-11-11,15,24-HR BLK AVG,88101
23304,2021-11-11,15,24-HR BLK AVG,88101
23305,2021-11-11,15,24-HR BLK AVG,88101
23306,2021-11-11,15,24-HR BLK AVG,88101
23307,2021-11-11,15,24-HR BLK AVG,88101
23308,2021-11-11,15,24-HR BLK AVG,88101
23309,2021-11-12,22,24-HR BLK AVG,88101
23310,2021-11-12,22,24-HR BLK AVG,88101
23311,2021-11-12,22,24-HR BLK AVG,88101
23312,2021-11-12,22,24-HR BLK AVG,88101
23313,2021-11-12,22,24-HR BLK AVG,88101
23314,2021-11-12,22,24-HR BLK AVG,88101
23315,2021-11-13,27,24-HR BLK AVG,88101
23316,2021-11-13,27,24-HR BLK AVG,88101
23317,2021-11-13,27,24-HR BLK AVG,88101
23318,2021-11-13,27,24-HR BLK AVG,88101
23319,2021-11-13,27,24-HR BLK AVG,88101
23320,2021-11-13,27,24-HR BLK AVG,88101
23321,2021-11-14,25,24-HR BLK AVG,88101
23322,2021-11-14,25,24-HR BLK AVG,88101
23323,2021-11-14,25,24-HR BLK AVG,88101
23324,2021-11-14,25,24-HR BLK AVG,88101
23325,2021-11-14,25,24-HR BLK AVG,88101
23326,2021-11-14,25,24-HR BLK AVG,88101
23327,2021-11-15,31,24-HR BLK AVG,88101
23328,2021-11-15,31,24-HR BLK AVG,88101
23329,2021-11-15,31,24-HR BLK AVG,88101
23330,2021-11-15,31,24-HR BLK AVG,88101
23331,2021-11-15,31,24-HR BLK AVG,88101
23332,2021-11-15,31,24-HR BLK AVG,88101
23333,2021-11-16,26,24-HR BLK AVG,88101
23334,2021-11-16,26,24-HR BLK AVG,88101
23335,2021-11-16,26,24-HR BLK AVG,88101
23336,2021-11-16,26,24-HR BLK AVG,88101
23337,2021-11-16,26,24-HR BLK AVG,88101
23338,2021-11-16,26,24-HR BLK AVG,88101
23339,2021-11-17,29,24-HR BLK AVG,88101
23340,2021-11-17,29,24-HR BLK AVG,88101
23341,2021-11-17,29,24-HR BLK AVG,88101
23342,2021-11-17,29,24-HR BLK AVG,88101
23343,2021-11-17,29,24-HR BLK AVG,88101
23344,2021-11-17,29,24-HR BLK AVG,88101
23345,2021-11-18,20,24-HR BLK AVG,88101
23346,2021-11-18,20,24-HR BLK AVG,88101
23347,2021-11-18,20,24-HR BLK AVG,88101
23348,2021-11-18,20,24-HR BLK AVG,88101
23349,2021-11-18,20,24-HR BLK AVG,88101
23350,2021-11-18,20,24-HR BLK AVG,88101
23351,2021-11-19,17,24-HR BLK AVG,88101
23352,2021-11-19,17,24-HR BLK AVG,88101
23353,2021-11-19,17,24-HR BLK AVG,88101
23354,2021-11-19,17,24-HR BLK AVG,88101
23355,2021-11-19,17,24-HR BLK AVG,88101
23356,2021-11-19,17,24-HR BLK AVG,88101
23357,2021-11-20,25,24-HR BLK AVG,88101
23358,2021-11-20,25,24-HR BLK AVG,88101
23359,2021-11-20,25,24-HR BLK AVG,88101
23360,2021-11-20,25,24-HR BLK AVG,88101
23361,2021-11-20,25,24-HR BLK AVG,88101
23362,2021-11-20,25,24-HR BLK AVG,88101
23363,2021-11-21,25,24-HR BLK AVG,88101
23364,2021-11-21,25,24-HR BLK AVG,88101
23365,2021-11-21,25,24-HR BLK AVG,88101
23366,2021-11-21,25,24-HR BLK AVG,88101
23367,2021-11-21,25,24-HR BLK AVG,88101
23368,2021-11-21,25,24-HR BLK AVG,88101
23369,2021-11-22,21,24-HR BLK AVG,88101
23370,2021-11-22,21,24-HR BLK AVG,88101
23371,2021-11-22,21,24-HR BLK AVG,88101
23372,2021-11-22,21,24-HR BLK AVG,88101
23373,2021-11-22,21,24-HR BLK AVG,88101
23374,2021-11-22,21,24-HR BLK AVG,88101
23375,2021-11-23,26,24-HR BLK AVG,88101
23376,2021-11-23,26,24-HR BLK AVG,88101
23377,2021-11-23,26,24-HR BLK AVG,88101
23378,2021-11-23,26,24-HR BLK AVG,88101
23379,2021-11-23,26,24-HR BLK AVG,88101
23380,2021-11-23,26,24-HR BLK AVG,88101
23381,2021-11-24,30,24-HR BLK AVG,88101
23382,2021-11-24,30,24-HR BLK AVG,88101
23383,2021-11-24,30,24-HR BLK AVG,88101
23384,2021-11-24,30,24-HR BLK AVG,88101
23385,2021-11-24,30,24-HR BLK AVG,88101
23386,2021-11-24,30,24-HR BLK AVG,88101
23387,2021-11-25,34,24-HR BLK AVG,88101
23388,2021-11-25,34,24-HR BLK AVG,88101
23389,2021-11-25,34,24-HR BLK AVG,88101
23390,2021-11-25,34,24-HR BLK AVG,88101
23391,2021-11-25,34,24-HR BLK AVG,88101
23392,2021-11-25,34,24-HR BLK AVG,88101
23393,2021-11-26,21,24-HR BLK AVG,88101
23394,2021-11-26,21,24-HR BLK AVG,88101
23395,2021-11-26,21,24-HR BLK AVG,88101
23396,2021-11-26,21,24-HR BLK AVG,88101
23397,2021-11-26,21,24-HR BLK AVG,88101
23398,2021-11-26,21,24-HR BLK AVG,88101
23399,2021-11-27,15,24-HR BLK AVG,88101
23400,2021-11-27,15,24-HR BLK AVG,88101
